wallet,n_trips,net_pnl,gross_win,gross_loss,wins,losses,avg_roi,med_roi,best_roi,worst_roi,avg_basis,max_basis,last_active,tier,is_current
Eo2o8zBG1tUCmR9mqJo8wB6Lrg1EJ4dQf2AF7Vj5Pwba,5,2.1330960269999997,3.4169759419999997,1.283879915,3,2,0.390446000968153,0.34588043416820313,1.435976892667016,-0.32198119529411107,1.5737647752000001,3.557526605,1776313475,RETAIL,0
AeSx8A7WPYVTyvKqbQEz4ay1P4vwcxd5EX5XCzDH5xDY,23,2.1315509660000007,5.742991022,3.6114400559999997,12,11,0.32030327382173374,0.0741513260881781,4.405726353525503,-0.596002410432149,0.9269015479130435,3.604952247,1776503976,RETAIL,0
3tuZR2WYWMAsnFgWeeS2dVore1yvS751pJTXSS1gc9iy,21,2.1242912670000003,3.19187515,1.0675838829999997,16,5,2.2677922747789205,0.6730529864391628,14.62958640865058,-0.7026758005378757,0.2098207055714285,1.140625294,1776479983,RETAIL,0
8Fi9hq7VSFDZyh3mWuFZmre9Erj1QwppQT8azZVJjk4r,20,2.123209822,5.670033674999999,3.546823853,11,9,0.30895637996267966,0.11849796613774355,2.052308026419362,-0.6460987580132549,0.8866710830000001,1.877154516,1776518686,RETAIL,0
6qgR4chz3SwtnhHut4GQyjy7M1vsdm4fYr5c4wGMg7hA,12,2.1203751749999995,3.545168595,1.4247934200000003,9,3,0.7656329749806846,0.13903029892741792,7.360294001641071,-0.6453656827476529,0.8290969709166668,1.757254696,1776441879,RETAIL,0
qQFYWSoGBaLRmTvP4JKjs9TjwvEvsr1p4Q28TdnoU1y,28,2.111813205,7.236163538,5.124350333,15,13,0.2949904148689088,0.13793379883420998,3.1451055979855758,-0.5042910466513927,1.0529207914642857,3.768843154,1776515375,RETAIL,0
9U3XkwZiK3v2SA1CB2wbUnits4VcFL2cCT37RAbdX5JN,23,2.1076203519999988,4.011051413000001,1.903431061,12,11,0.1769112976433539,0.027250924430615386,1.8954175380926168,-0.49600919832678314,0.7259272929999999,1.523888145,1776511475,RETAIL,0
Ad7jCsANrDGnvbXv1GSw3rHQkgJBbBjWaJ9yXrNuWZbQ,11,2.093693035,2.967926839,0.874233804,7,4,0.26073880313487297,0.11437809088378526,1.28486923464446,-0.3148088633639512,0.8696008721818181,1.658329308,1776463479,RETAIL,0
BzH6UPpALzzfVibGXNszp6C5ETTbbnf3bXLcZWzKcH7w,11,2.093529302,2.3922127799999995,0.29868347799999995,10,1,0.4373724327185458,0.26518689046766597,1.9247071233079232,-0.35957884075895763,0.6624310136363636,1.18103203,1776488678,RETAIL,0
CTWw9rEK7ZkKB3B8yyVdLDjgoi1TAj8f3ToiaCus2Uub,21,2.0934996919999995,3.6910087349999996,1.5975090429999999,12,9,0.6161305558187762,0.15754037463932158,5.347964044600278,-0.5220204783553315,0.580919894047619,1.485325726,1776513577,RETAIL,0
GBNGCLVzdS8M2gzfrdvvVPbAAvqUzwrMYR5dbRhZzzmH,12,2.0915996880000005,3.4449456919999997,1.3533460039999996,7,5,0.41581176605390463,0.16184207547787277,3.00845628038995,-0.4254474432125377,0.7682535704166665,1.2410065799999999,1776323082,RETAIL,0
9me4CdSHkkpwEv3eM3UcAyaEABsh2jgWprqZMVyKQFiv,51,2.0889511809999997,2.6177945659999997,0.528843385,33,18,1.0991041174998124,0.4070895168277242,8.860833069554351,-0.8123760946351217,0.06599348705882353,0.27416408000000003,1776302376,RETAIL,0
3sLowLGsvTVTaCa7kq7h5fgdBnA2f2ZxyqqADCDzWqay,38,2.0885761290000002,3.4949466839999994,1.406370555,31,7,0.1561907834867211,0.06821692407517843,1.1125371348368822,-0.48478814562441164,0.5471413461842104,1.1886060669999998,1776507586,RETAIL,0
CeWGSEhXsz4ncLZsXtWp2EpwrkDVxbzHhBmodSwRUnrd,9,2.0863091229999995,3.1822937649999994,1.095984642,7,2,2.2804449094542623,1.0039725682340555,7.700449997400254,-0.46093277173017433,0.5330031465555556,2.001952889,1776311674,RETAIL,0
DDrNkLH7yMZD1DFRNnoZK6fMWogHnrcLR1hviUoj29s4,14,2.0832777279999988,3.4708337699999996,1.3875560420000004,6,8,0.18847076701442847,-0.027831093791406747,1.6083629788563751,-0.46872286690371123,1.4170043774285712,5.082357564,1776515677,RETAIL,0
E5QVT7cn4CeFcgJroGxFb1WhdxFy3LDP59Mau2c6YFC2,18,2.08299245,2.9394545020000002,0.8564620520000001,13,5,1.5578572844967509,0.8706835446581794,11.44395479234715,-0.6012280070011814,0.25348931938888897,1.060279522,1776431981,RETAIL,0
GnRL5d5aeG9MnL76vDrBqDAuqMe9wN3jwTCpBdud51U4,27,2.079777539000001,4.691432036000001,2.611654496999999,16,11,0.49943425632341804,0.1014725453955514,8.430731105969215,-0.45452007665298466,0.6149768050370371,1.503212439,1776518381,RETAIL,0
Gov6p5VgSeQqbsuwNdRtT3Rdr4iJuXNk7zqM7TQL4i88,14,2.078287351,3.6892632839999995,1.6109759329999997,9,5,0.2879797422479404,0.16450940958885585,1.960784678208952,-0.49834728933628836,0.7180312358571427,1.03536211,1776349784,RETAIL,0
5zBEvv7UPrkxhYdPKyR5zCdfFMCG5w8fwdW8GCMkkboQ,7,2.0735817299999995,2.5700619249999996,0.496480195,4,3,0.2984739584237772,0.15433797033437968,1.0363081805152885,-0.2316728005422828,1.0227462372857141,1.792965103,1776347076,RETAIL,0
9MSSGsawAGteheFmKmVsHXdFB5bBXmKJNQsmNhtMNETC,14,2.0713693699999993,2.960428814,0.8890594440000004,9,5,0.42287490857375926,0.06713883861957903,2.2284376763549885,-0.3514369199976414,0.6181229942857144,1.1054465820000001,1776389085,RETAIL,0
9ZJeGHaFBifuRa46Rw9MDJ7mRFMrrr9SiZtsaCtv8AwV,9,2.068255327,2.2241561899999995,0.15590086300000006,6,3,0.24690829233653344,0.05307931115860964,1.0224132292120576,-0.07435353832962377,0.8320762717777779,1.414574405,1776434684,RETAIL,0
7e5krqioF8EoFoArKVF26wEGb7CmjCFSwwP9X12txi9Q,8,2.0677908130000002,2.336353076,0.26856226299999997,6,2,1.7125434335606566,0.1489749566864761,10.620134316969017,-0.4746572853031161,0.54558857725,0.948882739,1776340486,RETAIL,0
422qi27af31zLu7VtPvEZTVme45pCTu2YgHVxtgCdn1i,21,2.0449998369999998,6.003876001999999,3.9588761649999995,13,8,0.9523356296373183,0.27224889748273884,7.634024944253824,-0.5802946346491344,0.8691846190952381,1.9578093619999999,1776395979,RETAIL,1
133Qv2jxCy8fwy9wvPSaq44CHEyZwXurBUDVvarWwahS,10,2.0448843069999993,2.5821412859999993,0.5372569789999997,7,3,0.8205110545969925,0.34674527005712774,4.59741677241316,-0.702349019672823,0.5690775769,1.105754838,1776414285,RETAIL,0
BgnDmy27WfSRwB5bihfgr1EP6ky14tqXumWrhkbYUeH7,18,2.0370845900000005,3.669593224,1.6325086339999997,12,6,0.31782707780109987,0.21394934118060338,1.8119207820385141,-0.4586433878486482,0.6448360057777777,1.229497625,1776511178,RETAIL,0
9o7Jdj7HizjgrywS7RwYGeQ9gqSvD9wusZNqQSahGzuS,8,2.031806749,2.090587052,0.058780303000000034,6,2,0.2735177756224352,0.21140571690577403,1.1701478690088147,-0.04774219519541134,0.946543100125,1.516980411,1776438277,RETAIL,0
EZdpm5JTndjhXbhiSPkxwrAxeL1LeiFucq24TwtLALcJ,10,2.025459908999999,3.3444378269999997,1.3189779180000003,8,2,0.5178275372402494,0.559021858977255,2.223411214086462,-0.6676484442460838,0.7221698175,2.019570201,1776321580,RETAIL,0
GC6sBARz2Jh2HHTyAUUmsWoYvuQXN66R3uSzSxyTvuN3,17,2.0215979390000003,3.09024024,1.0686423010000001,12,5,5.452152116387839,0.4199453204340875,74.70016107152775,-0.5483496893187413,0.2930670093529411,1.406411033,1776505781,RETAIL,0
3cCH8PiksstuRk1LGrPUdbjtSzE3L6PYw8hAvfLwouw3,18,2.021346140999999,4.158064338999999,2.136718198000001,10,8,0.20147348944184365,0.035965481073880756,2.010335759569552,-0.4782813797159646,0.9664343712222221,2.1204092030000004,1776445785,RETAIL,0
4KbJDSPDeouRFdjfoGunefEvsbUdo6UEEnP7xkDFcMUL,11,2.010096269,2.618547644,0.608451375,8,3,0.7029350307049551,0.5442259696229519,3.364215631781602,-0.3538625260524031,0.5949631941818182,1.415686032,1776311384,RETAIL,0
CTCBNHBzLjLwZ7xWWnXbdEHYhEWQUmdTELys8AC11r8c,6,2.0095216769999995,2.2484138839999996,0.2388922069999999,5,1,0.4094916272330161,0.02419447373946504,2.034850173655414,-0.3866472432536068,0.857244341,1.52088409,1776428672,RETAIL,0
HNXRjdDCu27tAc65HJozQT5GqQnfNw2unnzkbCA7s3p2,21,2.009060211,2.18715726,0.178097049,17,4,1.249118492863683,0.6658388533555282,7.132856121726389,-0.2485875009594688,0.20545464342857142,0.49415361,1776510876,RETAIL,0
1FhHNpGox23UwrS1VizBaXy8E3beVbm4weMhk2GZY6K,14,2.008190358,3.480221232,1.472030874,9,5,0.5040257786655021,0.18908331399452094,3.519736705986344,-0.5039046952569546,0.6955690117142858,1.202361565,1776518982,RETAIL,0
2GEYWCUXRPXi57AhEiAKK6z3rUgcFnSmiazXPUyyjdej,10,2.005770844,2.723256919,0.717486075,7,3,0.28641846809717303,0.14201266506480115,1.4327613815988363,-0.29327535304340346,1.3436482322,4.885900785,1776518081,RETAIL,0
J6PebtHC2Q9v9gAsziQYnBt8DZHdqDFpozase8G6Lv2j,24,2.0056804120000007,4.298681658,2.293001246,13,11,0.2917157074994721,0.08131726770268732,3.4592079553287602,-0.6574839216843461,0.6970218475416669,1.5425129260000001,1776516876,RETAIL,0
9RttcL2tmXYdRjfSrSqaU7MtwQoTdB65CmrdvcSoUkqv,5,2.003010594,2.0962608000000005,0.093250206,3,2,0.8494602787935532,1.4150591394865883,1.514440598359986,-0.12569498641985077,0.5004374106,0.8954392919999999,1776026376,RETAIL,0
E32nTae9AVhBUGQ2KrFLKhxrsuq5H344X6g5jkiyJFGJ,11,1.998542096,4.439099436999999,2.440557341,7,4,0.5136537347262755,0.5488665452755905,1.922912226377953,-0.4992656776900296,1.2907318181818181,5.06842,1776444585,RETAIL,0
EdDZHQKG2y5VSGsjvNYFf4gG3JGcQV5pwnsKrWigSoJi,11,1.994760516,2.888298083,0.893537567,6,5,0.20531663740663622,0.026785171788699103,1.2935198572961095,-0.3868715647517198,0.6558810088181818,1.246044797,1776464977,RETAIL,0
ACMHBGLyEp7JEm4xDfphwdRNZ5xeYPrkkZvYcKmKPLin,21,1.992831351,2.801852008,0.809020657,16,5,1.0172744759266048,0.43696343060235643,8.517478424175888,-0.6145443781354111,0.2627725608095239,0.935573932,1776492880,RETAIL,0
4twbyAFQjytRrZjAXxU6oaRgeu3MH7rT9aFEtyHxgNC5,8,1.9882297210000002,2.6639652380000003,0.6757355169999999,5,3,0.8651466743741477,0.6738040213692948,2.7874665569628823,-0.4490840795202382,0.572851850375,1.384698819,1776334476,RETAIL,0
